userPrincipalName,displayName,surname,mail,givenName,id,userType,jobTitle,department,accountEnabled,usageLocation,streetAddress,state,country,officeLocation,city,postalCode,telephoneNumber,mobilePhone,alternateEmailAddress,ageGroup,consentProvidedForMinor,legalAgeGroupClassification,companyName,creationType,directorySynced,invitationState,lastSignInDate,identityIssuer
Regaserig@msredteam.onmicrosoft.com,Sullivan  Robert,Sullivan,,Robert,79758909-d621-4405-b7e4-3e590ee73561,Member,Interviewer,,True,,1936 Marcus Street,,,,Birmingham,,256-622-8672,,,,,,,,True,,,msredteam.onmicrosoft.com
Hatly1986@msredteam.onmicrosoft.com,Sykes  Ricky,Sykes,,Ricky,152bfb0b-980a-4892-84b6-11854600606c,Member,Coil taper,,True,,3024 Melody Lane,,,,Dinwiddie,,804-469-8771,,,,,,,,True,,,msredteam.onmicrosoft.com
admin@msredteam.onmicrosoft.com,System Administrator,Administrator,admin@msredteam.onmicrosoft.com,System,2cff0b0a-9e9c-4605-b369-06214b298372,Member,,,True,DO,,,DO,,,,8006427676,425-882-1032,juurena@microsoft.com,,,,,,,,,msredteam.onmicrosoft.com
Strught@msredteam.onmicrosoft.com,Tasker  Darlene,Tasker,,Darlene,6dfa07d5-7c95-4d3a-9e01-f15c151eade4,Member,Clinical nurse specialist,,True,,882 Abner Road,,,,Wausau,,715-348-4620,,,,,,,,True,,,msredteam.onmicrosoft.com
Frooke@msredteam.onmicrosoft.com,Tate  Clyde,Tate,,Clyde,01bc4674-59c0-4f9f-8b18-803bc8c9ca76,Member,Personnel technician,,True,,2753 Chipmunk Lane,,,,Portland,,207-253-8320,,,,,,,,True,,,msredteam.onmicrosoft.com
Amatc1973@msredteam.onmicrosoft.com,Taylor  Kim,Taylor,,Kim,701a6e67-2ac2-436c-9cc6-b6a820acb6af,Member,Color printer operator,,True,,1703 Pineview Drive,,,,Comfrey,,507-877-6545,,,,,,,,True,,,msredteam.onmicrosoft.com
Congly@msredteam.onmicrosoft.com,Tejeda  Edward,Tejeda,,Edward,b7276c37-ff7e-428b-9a77-cdaa0b0108d5,Member,"Painting, coating, and decorating worker",,True,,4560 Upton Avenue,,,,Liberty,,207-845-6566,,,,,,,,True,,,msredteam.onmicrosoft.com
Sionsay1938@msredteam.onmicrosoft.com,Thies  Timothy,Thies,,Timothy,fe9a4ef4-3a3c-47a6-8410-10791849f21f,Member,Developmental disabilities nurse,,True,,3813 Berkley Street,,,,Philadelphia,,484-922-7078,,,,,,,,True,,,msredteam.onmicrosoft.com
Peartrut@msredteam.onmicrosoft.com,Thomas  Jorge,Thomas,,Jorge,7cc5ebcc-f6ef-4bf0-a666-ab4ebfa36e8c,Member,Mail superintendent,,True,,2375 Jones Avenue,,,,Winston Salem,,336-784-7239,,,,,,,,True,,,msredteam.onmicrosoft.com
Patia1962@msredteam.onmicrosoft.com,Thomas  Ryan,Thomas,,Ryan,3c1cd942-f0ca-4d88-8cce-e18e30f9e899,Member,Meteorologist,,True,,4385 Long Street,,,,Ocala,,352-266-8786,,,,,,,,True,,,msredteam.onmicrosoft.com
Nowbod67@msredteam.onmicrosoft.com,Thomas  Thelma,Thomas,,Thelma,313d1b9f-06c7-4fb7-bdc8-c06a3b0c97d3,Member,Heat treating equipment tender,,True,,3708 Lauren Drive,,,,Madison,,608-441-1735,,,,,,,,True,,,msredteam.onmicrosoft.com
Puter1997@msredteam.onmicrosoft.com,Thompson  Brent,Thompson,,Brent,388a1ddb-e2d0-4e18-9099-281de540de8b,Member,Surgeons,,True,,2424 Bottom Lane,,,,Brocton,,716-792-7555,,,,,,,,True,,,msredteam.onmicrosoft.com
Calway@msredteam.onmicrosoft.com,Tilley  Lura,Tilley,,Lura,d7988595-2dce-4fad-bf4a-725941de00eb,Member,Water transportation master,,True,,930 Fowler Avenue,,,,Norcross,,770-256-0323,,,,,,,,True,,,msredteam.onmicrosoft.com
Eatursess@msredteam.onmicrosoft.com,Timmons  Melissa,Timmons,,Melissa,1a0df489-727d-41ac-bd92-6871f32e6cf5,Member,Legal assistant,,True,,1957 Alexander Avenue,,,,Oakland,,925-670-9603,,,,,,,,True,,,msredteam.onmicrosoft.com
Annital@msredteam.onmicrosoft.com,Tolman  Michael,Tolman,,Michael,28f3884a-7057-459b-a487-baa28c5f339b,Member,Plant manager,,True,,510 Prospect Street,,,,Camden,,856-685-0536,,,,,,,,True,,,msredteam.onmicrosoft.com
Pariz1977@msredteam.onmicrosoft.com,Torres  George,Torres,,George,66b8476f-94dd-46f3-a48d-c334dab36640,Member,Aircraft structure assembler,,True,,1298 Maple Street,,,,Los Angeles,,714-410-2919,,,,,,,,True,,,msredteam.onmicrosoft.com
Theirm@msredteam.onmicrosoft.com,Trimmer  Cheryl,Trimmer,,Cheryl,f9ea292e-976b-4e1a-9585-a745ffc3fe59,Member,Staff manager,,True,,1150 John Daniel Drive,,,,Boss,,573-626-5811,,,,,,,,True,,,msredteam.onmicrosoft.com
Aguebout@msredteam.onmicrosoft.com,Trussell  Eva,Trussell,,Eva,cf8fcf59-6649-405a-a2bb-3dd5ab1bba6d,Member,Poultry cutter,,True,,1584 Poplar Street,,,,Chicago,,708-796-6162,,,,,,,,True,,,msredteam.onmicrosoft.com
Memneat46@msredteam.onmicrosoft.com,Turner  Charles,Turner,,Charles,1db7daf6-0b3b-496f-baac-0402d0514270,Member,Benefits clerk,,True,,1071 Francis Mine,,,,Sacramento,,530-285-2810,,,,,,,,True,,,msredteam.onmicrosoft.com
Ouldn1996@msredteam.onmicrosoft.com,Turner  Rick,Turner,,Rick,1287d18b-19e7-4ab6-9884-da8216fc04d6,Member,Linemen,,True,,3297 Froe Street,,,,Smithfield,,304-334-4441,,,,,,,,True,,,msredteam.onmicrosoft.com
Whictopis@msredteam.onmicrosoft.com,Vallo  Lawrence,Vallo,,Lawrence,c0283a28-25f5-47e1-8c7a-18105f66c2a5,Member,Auxiliary equipment operator,,True,,470 Steve Hunt Road,,,,Orlando,,305-813-7292,,,,,,,,True,,,msredteam.onmicrosoft.com
Beave1956@msredteam.onmicrosoft.com,Vangorder  Ryan,Vangorder,,Ryan,734dc9df-9b33-4e68-801a-5b6bd91ae95f,Member,"Painting, coating, and decorating worker",,True,,3489 Bedford Street,,,,North Haven,,203-985-5799,,,,,,,,True,,,msredteam.onmicrosoft.com
Cocestrable@msredteam.onmicrosoft.com,Vinson  Arnold,Vinson,,Arnold,9e8fca3f-0848-41e1-856b-2f38fd4eec14,Member,Psychiatric technician,,True,,2464 D Street,,,,Detroit,,586-360-5681,,,,,,,,True,,,msredteam.onmicrosoft.com
Gines1965@msredteam.onmicrosoft.com,Vinson  Kim,Vinson,,Kim,931625bb-de89-4891-9a81-a2a344741c05,Member,"Shipping, receiving, and traffic clerk",,True,,4362 Anmoore Road,,,,Queens,,718-726-8769,,,,,,,,True,,,msredteam.onmicrosoft.com
Cancersten38@msredteam.onmicrosoft.com,Waldman  Danny,Waldman,,Danny,766b3322-a931-4d22-812d-a3ab0d5dbbd5,Member,Teacher assistant,,True,,1960 Poco Mas Drive,,,,Dallas,,214-466-8548,,,,,,,,True,,,msredteam.onmicrosoft.com
Seliffe@msredteam.onmicrosoft.com,Walker  Brett,Walker,,Brett,176a1992-2cda-4548-b26e-7bf64964b732,Member,Laboratory animal technologist,,True,,4208 Jennifer Lane,,,,Durham,,919-484-2940,,,,,,,,True,,,msredteam.onmicrosoft.com
Ravize@msredteam.onmicrosoft.com,Walker  Shelley,Walker,,Shelley,ddde0de7-7341-46fb-b77e-cce1f065a56c,Member,Tax accountant,,True,,1674 Green Gate Lane,,,,Easton,,443-736-1124,,,,,,,,True,,,msredteam.onmicrosoft.com
Tonglemus@msredteam.onmicrosoft.com,Ware  Patricia,Ware,,Patricia,d9813d9f-8e4a-4c86-9b24-d414e6be12cc,Member,Podiatrist,,True,,2978 Echo Lane,,,,Hopkins,,269-793-8784,,,,,,,,True,,,msredteam.onmicrosoft.com
Butivene@msredteam.onmicrosoft.com,Weir  Mandy,Weir,,Mandy,29accea4-b22f-44a8-957a-11cfd21c6266,Member,Reservation and transportation travel clerk,,True,,4777 Moore Avenue,,,,Grapevine,,817-778-4039,,,,,,,,True,,,msredteam.onmicrosoft.com
Scove1950@msredteam.onmicrosoft.com,Weiss  Darrell,Weiss,,Darrell,82a26eca-b887-43c7-bc0d-69c25f9aa89c,Member,Medicinal chemist,,True,,2192 Alexander Avenue,,,,San Francisco,,925-694-8907,,,,,,,,True,,,msredteam.onmicrosoft.com
Witalarry@msredteam.onmicrosoft.com,Wheeler  Richard,Wheeler,,Richard,dfd99724-f346-4ae0-803b-76d38d0bb036,Member,Music arranger,,True,,3771 Stark Hollow Road,,,,Centennial,,970-988-5835,,,,,,,,True,,,msredteam.onmicrosoft.com
Aftervare@msredteam.onmicrosoft.com,Whiting  Ruth,Whiting,,Ruth,f63c5e2e-6dec-4850-8d72-1e624743bced,Member,Soil scientist,,True,,1808 Custer Street,,,,State College,,814-850-2456,,,,,,,,True,,,msredteam.onmicrosoft.com
Histook@msredteam.onmicrosoft.com,Whitmer  Albert,Whitmer,,Albert,2994835d-03f4-4b85-8614-a1a95a874da2,Member,Biometrician,,True,,3102 Virgil Street,,,,Lynn Haven,,850-277-7612,,,,,,,,True,,,msredteam.onmicrosoft.com
Hattertion@msredteam.onmicrosoft.com,Williams  Sara,Williams,,Sara,5bc34589-4808-414b-b662-49c38c178419,Member,Fish cutter,,True,,4832 Randolph Street,,,,Framingham,,508-683-4921,,,,,,,,True,,,msredteam.onmicrosoft.com
Sidlits@msredteam.onmicrosoft.com,Williamson  Tessie,Williamson,,Tessie,c0b48615-bb51-47dd-a0f4-72c31ffca6bf,Member,Automotive body and related repairer,,True,,3599 Viking Drive,,,,Columbus,,740-813-3640,,,,,,,,True,,,msredteam.onmicrosoft.com
Tiour1943@msredteam.onmicrosoft.com,Willis  Michael,Willis,,Michael,20d6559c-ed43-4ae7-9ccb-64112b70d675,Member,Auxiliary equipment operator,,True,,4519 Coal Road,,,,Pittston,,570-578-4997,,,,,,,,True,,,msredteam.onmicrosoft.com
Begarly@msredteam.onmicrosoft.com,Willis  Teresa,Willis,,Teresa,bb62eca7-743e-4978-9be6-d22bd09455af,Member,Water resources engineer,,True,,558 Ashford Drive,,,,Ashburn,,703-724-0326,,,,,,,,True,,,msredteam.onmicrosoft.com
Whards@msredteam.onmicrosoft.com,Wilson  Claudia,Wilson,,Claudia,372ddcb1-f5ed-4792-bbec-577aeb102ddd,Member,Vegetable cook,,True,,1218 Lightning Point Drive,,,,Memphis,,901-524-9291,,,,,,,,True,,,msredteam.onmicrosoft.com
Sinvisithe@msredteam.onmicrosoft.com,Wilson  Roy,Wilson,,Roy,f46b6b3c-b8cc-42af-b677-7e5e9878cf06,Member,Log sorter,,True,,4246 Cedar Street,,,,Hardy,,870-856-7775,,,,,,,,True,,,msredteam.onmicrosoft.com
Flught@msredteam.onmicrosoft.com,Wilt  Ruthe,Wilt,,Ruthe,00dd52d6-befa-43f9-a78d-8a13d6275203,Member,Control room assistant,,True,,1043 Woodrow Way,,,,Lufkin,,936-461-2438,,,,,,,,True,,,msredteam.onmicrosoft.com
Spinhe@msredteam.onmicrosoft.com,Wise  Maria,Wise,,Maria,6877f7e3-110c-4ca9-b790-c50f3d48abde,Member,Digital image processor,,True,,4292 Rardin Drive,,,,San Francisco,,650-689-6418,,,,,,,,True,,,msredteam.onmicrosoft.com
Fashate1966@msredteam.onmicrosoft.com,Wiseman  Trisha,Wiseman,,Trisha,95cdbe14-8639-4406-8f87-10d889b6a7f3,Member,Sewing machine operator,,True,,833 Snyder Avenue,,,,Matthews,,704-621-9552,,,,,,,,True,,,msredteam.onmicrosoft.com
Peon1965@msredteam.onmicrosoft.com,Wooten  Matthew,Wooten,,Matthew,d308c419-e0f5-47cd-b494-24824d69d660,Member,Urban and regional planner,,True,,3628 Indiana Avenue,,,,Lihue,,808-632-9541,,,,,,,,True,,,msredteam.onmicrosoft.com
Onsing81@msredteam.onmicrosoft.com,Wyatt  Willie,Wyatt,,Willie,10f8c32e-4513-4137-b2be-8a37a8f1b0cf,Member,Photogrammetrist,,True,,3078 Redbud Drive,,,,West Nyack,,347-712-7112,,,,,,,,True,,,msredteam.onmicrosoft.com
Thicaterfe@msredteam.onmicrosoft.com,Yazzie  Joshua,Yazzie,,Joshua,42803434-0c60-4626-9ef5-1d4b1141e1a3,Member,Social work assistant,,True,,457 Locust Street,,,,Grand Rapids,,231-204-0840,,,,,,,,True,,,msredteam.onmicrosoft.com
Seased@msredteam.onmicrosoft.com,York  Mary,York,,Mary,b21f1604-0c77-4a82-9e61-788c9d3ca896,Member,Accounts receivable clerk,,True,,794 Kerry Way,,,,Whittier,,562-777-6966,,,,,,,,True,,,msredteam.onmicrosoft.com
Thenexpecia@msredteam.onmicrosoft.com,Zell  Grace,Zell,,Grace,121d32e8-db33-45fb-a00f-08a06b8e8ff4,Member,Dot etcher,,True,,3409 Boggess Street,,,,Donnelsville,,937-882-3918,,,,,,,,True,,,msredteam.onmicrosoft.com
